id,user_id,details,tag1,tag2,tag3,tag4,tag5,level,type
2628,103,Software,2,12,,,,2,0
2629,36,Data mining,2,10,37,,,3,1
2630,119,Travel,5,22,,,,2,1
2631,121,Front-end,2,12,43,,,3,1
2632,8,Biology,2,13,,,,2,0
2633,100,Hardware,2,11,,,,2,1
2634,2,Vehicle,5,23,,,,2,1
2635,74,Off-tackle run,1,8,30,,,3,0
2636,59,Off-tackle run,1,8,30,,,3,1
2637,29,Bodybuilding,4,16,,,,2,2
2638,48,Ice cream,3,14,49,,,3,0
2639,58,Virus,2,13,46,,,3,1
2640,58,Create,2,11,40,,,3,1
2641,62,Biology,2,13,,,,2,2
2642,7,Swing volley,9,35,,,,2,1
2643,104,Nutritions,4,18,,,,2,0
2644,97,Cake,3,14,48,,,3,0
2645,92,Travel,5,22,,,,2,2
2646,75,Cake,3,15,51,,,3,1
2647,61,Sport,1,,,,,1,1
2648,14,Fitness and wellness,4,,,,,1,0
2649,19,Tennis,9,,,,,1,1
2650,21,Machine learning,2,10,36,,,3,1
2651,84,Pets,5,21,,,,2,1
2652,21,Travel,5,22,,,,2,2
2653,60,Biology,2,13,,,,2,2
2654,107,Diseases,2,13,45,,,3,0
2655,66,Front-end,2,12,43,,,3,2
2656,29,Cooking,3,14,,,,2,2
2657,13,Line defense,1,7,28,,,3,1
2658,9,Dessert,3,14,50,,,3,0
2659,17,Back-end,2,12,42,,,3,1
2660,33,Hobbies and activities,5,,,,,1,2
2661,82,Back-end,2,12,42,,,3,2
2662,8,Tennis,9,,,,,1,2
2663,75,Network,2,12,44,,,3,0
2664,33,Cooking,3,14,,,,2,2
2665,108,Data mining,2,10,37,,,3,0
2666,52,Food,3,,,,,1,2
2667,58,Backhand,9,34,,,,2,2
2668,5,Spread offense,1,8,32,,,3,2
2669,86,Machine learning,2,10,36,,,3,1
2670,104,Biology,2,13,,,,2,1
2671,6,Diseases,2,13,45,,,3,2
2672,44,Diseases,2,13,45,,,3,1
2673,41,DNA,2,13,47,,,3,0
2674,34,Biology,2,13,,,,2,0
2675,68,Decorating,3,15,,,,2,0
2676,50,Diseases,2,13,45,,,3,2
2677,106,Meditation,4,17,,,,2,2
2678,59,Homerun,1,6,25,,,3,1
2679,114,Travel,5,22,,,,2,2
2680,71,Bump and run coverage,1,8,31,,,3,2
2681,50,Ice cream,3,14,49,,,3,1
2682,63,Hit and run,1,6,24,,,3,2
2683,28,Food,3,,,,,1,2
2684,110,Back-end,2,12,42,,,3,2
2685,13,Ice cream,3,14,49,,,3,2
2686,18,Back-end,2,12,42,,,3,2
2687,20,Slam dunk,1,7,29,,,3,2
2688,83,Line defense,1,7,28,,,3,2
2689,26,Fix,2,11,39,,,3,2
2690,69,Slam dunk,1,7,29,,,3,1
2691,23,Cake,3,14,48,,,3,2
2692,101,Vehicle,5,23,,,,2,1
2693,100,Food,3,,,,,1,1
2694,60,Swing volley,9,35,,,,2,2
2695,41,Art and music,5,20,,,,2,0
2696,58,Food,3,,,,,1,1
2697,102,Meditation,4,17,,,,2,1
2698,101,Dribbling,1,7,27,,,3,1
2699,14,Hit by pitch,1,6,26,,,3,1
2700,121,Meditation,4,17,,,,2,0
2701,110,Sport,1,,,,,1,0
2702,96,Cake,3,15,51,,,3,0
2703,5,Football,1,8,,,,2,2
2704,13,Swing volley,9,35,,,,2,2
2705,6,Cooking,3,14,,,,2,1
2706,75,Security,2,10,38,,,3,0
2707,80,Line defense,1,7,28,,,3,0
2708,17,Hardware,2,11,,,,2,2
2709,97,DNA,2,13,47,,,3,0
2710,124,Slam dunk,1,7,29,,,3,2
2711,95,Travel,5,22,,,,2,1
2712,114,DNA,2,13,47,,,3,0
2713,72,Nutritions,4,18,,,,2,0
2714,26,Biology,2,13,,,,2,0
2715,84,Decorating,3,15,,,,2,2
2716,23,Fix,2,11,39,,,3,1
2717,101,Ice cream,3,14,49,,,3,2
2718,99,Baseball,1,6,,,,2,1
2719,34,Assemble,2,11,41,,,3,1
2720,106,Diseases,2,13,45,,,3,0
2721,63,Pets,5,21,,,,2,0
2722,77,Travel,5,22,,,,2,1
2723,29,Meditation,4,17,,,,2,2
2724,29,Pets,5,21,,,,2,2
2725,15,Off-tackle run,1,8,30,,,3,0
2726,95,DNA,2,13,47,,,3,1
2727,19,Diseases,2,13,45,,,3,0
2728,13,Decorating,3,15,,,,2,0
2729,21,Meditation,4,17,,,,2,0
2730,122,Art and music,5,20,,,,2,1
2731,109,Machine learning,2,10,36,,,3,1
2732,97,Decorating,3,15,,,,2,0
2733,95,Food,3,,,,,1,0
2734,33,Bodybuilding,4,16,,,,2,0
2735,119,Travel,5,22,,,,2,0
2736,115,Homerun,1,6,25,,,3,0
2737,6,Back-end,2,12,42,,,3,0
2738,48,Hardware,2,11,,,,2,2
2739,118,Baseketball,1,7,,,,2,0
2740,25,Hobbies and activities,5,,,,,1,1
2741,75,Pets,5,21,,,,2,0
2742,60,Create,2,11,40,,,3,1
2743,71,Hit by pitch,1,6,26,,,3,0
2744,62,Create,2,11,40,,,3,0
2745,3,Fitness and wellness,4,,,,,1,1
2746,23,DNA,2,13,47,,,3,0
2747,52,Slam dunk,1,7,29,,,3,0
2748,59,Software,2,12,,,,2,1
2749,87,Decorating,3,15,,,,2,0
2750,54,Homerun,1,6,25,,,3,1
2751,51,Machine learning,2,10,36,,,3,2
2752,64,Hit by pitch,1,6,26,,,3,0
2753,24,Food,3,,,,,1,1
2754,52,Hit and run,1,6,24,,,3,2
2755,70,Nutritions,4,18,,,,2,0
2756,93,Machine learning,2,10,36,,,3,2
2757,11,Yoga,4,19,,,,2,1
2758,81,Football,1,8,,,,2,2
2759,109,Cake,3,15,51,,,3,0
2760,28,Hardware,2,11,,,,2,0
2761,43,Ice cream,3,14,49,,,3,0
2762,48,Fitness and wellness,4,,,,,1,2
2763,30,Off-tackle run,1,8,30,,,3,0
2764,13,Ice cream,3,15,52,,,3,1
2765,5,Off-tackle run,1,8,30,,,3,1
2766,2,Computer Sciences,2,10,,,,2,0
2767,24,Cake,3,14,48,,,3,0
2768,15,Diseases,2,13,45,,,3,0
2769,63,Backspin,9,33,,,,2,1
2770,57,Food,3,,,,,1,0
2771,69,Bodybuilding,4,16,,,,2,0
2772,86,Cooking,3,14,,,,2,2
2773,114,Baseketball,1,7,,,,2,2
2774,65,Bodybuilding,4,16,,,,2,0
2775,88,Swing volley,9,35,,,,2,1
2776,3,Hit and run,1,6,24,,,3,1
2777,42,Ice cream,3,15,52,,,3,2
2778,47,Fitness and wellness,4,,,,,1,0
2779,52,Art and music,5,20,,,,2,2
2780,62,Biology,2,13,,,,2,2
2781,4,Bodybuilding,4,16,,,,2,2
2782,21,Football,1,8,,,,2,0
2783,43,Bodybuilding,4,16,,,,2,1
2784,24,Bump and run coverage,1,8,31,,,3,1
2785,14,Food,3,,,,,1,0
2786,49,Virus,2,13,46,,,3,0
2787,24,Network,2,12,44,,,3,0
2788,116,Pets,5,21,,,,2,1
2789,81,Swing volley,9,35,,,,2,0
2790,85,Nutritions,4,18,,,,2,2
2791,64,Back-end,2,12,42,,,3,1
2792,55,Software,2,12,,,,2,2
2793,75,Ice cream,3,15,52,,,3,0
2794,19,Art and music,5,20,,,,2,0
2795,97,Ice cream,3,14,49,,,3,0
2796,43,DNA,2,13,47,,,3,1
2797,60,DNA,2,13,47,,,3,1
2798,55,Ice cream,3,14,49,,,3,1
2799,20,Dessert,3,15,53,,,3,1
2800,69,Create,2,11,40,,,3,1
2801,56,Sport,1,,,,,1,0
2802,94,Assemble,2,11,41,,,3,0
2803,58,Hit by pitch,1,6,26,,,3,2
2804,109,Football,1,8,,,,2,1
2805,45,Football,1,8,,,,2,0
2806,51,Dessert,3,14,50,,,3,2
2807,63,Ice cream,3,14,49,,,3,0
2808,100,Sport,1,,,,,1,1
2809,22,Homerun,1,6,25,,,3,1
2810,38,Food,3,,,,,1,2
2811,73,Slam dunk,1,7,29,,,3,0
2812,93,Cake,3,14,48,,,3,0
2813,52,Homerun,1,6,25,,,3,1
2814,30,Art and music,5,20,,,,2,0
2815,121,Data mining,2,10,37,,,3,2
2816,55,Virus,2,13,46,,,3,2
2817,68,Travel,5,22,,,,2,0
2818,106,Dribbling,1,7,27,,,3,2
2819,64,Bodybuilding,4,16,,,,2,2
2820,51,Spread offense,1,8,32,,,3,2
2821,51,Art and music,5,20,,,,2,2
2822,47,Decorating,3,15,,,,2,1
2823,120,Front-end,2,12,43,,,3,1
2824,98,Cooking,3,14,,,,2,1
2825,79,Hit and run,1,6,24,,,3,0
2826,118,Nutritions,4,18,,,,2,2
2827,99,Baseketball,1,7,,,,2,2
2828,70,Computer Sciences,2,10,,,,2,2
2829,13,Yoga,4,19,,,,2,2
2830,94,Computer Sciences,2,10,,,,2,0
2831,99,Ice cream,3,15,52,,,3,2
2832,18,Dessert,3,15,53,,,3,0
2833,72,Travel,5,22,,,,2,0
2834,101,Nutritions,4,18,,,,2,0
2835,53,Assemble,2,11,41,,,3,2
2836,65,Sport,1,,,,,1,1
2837,76,Swing volley,9,35,,,,2,0
2838,102,Travel,5,22,,,,2,2
2839,66,Diseases,2,13,45,,,3,1
2840,82,Travel,5,22,,,,2,1
2841,40,Dessert,3,14,50,,,3,0
2842,119,Line defense,1,7,28,,,3,1
2843,92,Vehicle,5,23,,,,2,1
2844,28,Spread offense,1,8,32,,,3,0
2845,46,Ice cream,3,14,49,,,3,0
2846,2,Line defense,1,7,28,,,3,2
2847,102,Swing volley,9,35,,,,2,2
2848,14,Virus,2,13,46,,,3,0
2849,8,Sport,1,,,,,1,0
2850,80,Dessert,3,14,50,,,3,2
2851,110,Security,2,10,38,,,3,0
2852,80,Network,2,12,44,,,3,2
2853,30,Nutritions,4,18,,,,2,0
2854,36,Fix,2,11,39,,,3,1
2855,32,Dessert,3,14,50,,,3,0
2856,47,Software,2,12,,,,2,0
2857,69,DNA,2,13,47,,,3,0
2858,24,Football,1,8,,,,2,2
2859,89,Data mining,2,10,37,,,3,1
2860,31,Football,1,8,,,,2,0
2861,114,Hobbies and activities,5,,,,,1,0
2862,120,Cake,3,14,48,,,3,1
2863,48,Fitness and wellness,4,,,,,1,1
2864,84,Football,1,8,,,,2,0
2865,4,Technology,2,,,,,1,1
2866,33,Virus,2,13,46,,,3,0
2867,31,Backhand,9,34,,,,2,2
2868,100,Software,2,12,,,,2,0
2869,120,Backhand,9,34,,,,2,0
2870,105,Baseketball,1,7,,,,2,0
2871,57,Backspin,9,33,,,,2,0
2872,13,Ice cream,3,15,52,,,3,1
2873,96,Dribbling,1,7,27,,,3,2
2874,63,Data mining,2,10,37,,,3,2
2875,65,Virus,2,13,46,,,3,2
2876,93,Hardware,2,11,,,,2,2
2877,57,Network,2,12,44,,,3,0
2878,119,Homerun,1,6,25,,,3,2
2879,33,Front-end,2,12,43,,,3,1
2880,76,Bodybuilding,4,16,,,,2,2
2881,64,Baseball,1,6,,,,2,1
2882,101,Virus,2,13,46,,,3,0
2883,29,Tennis,9,,,,,1,1
2884,20,Backspin,9,33,,,,2,2
2885,69,Virus,2,13,46,,,3,2
2886,3,Baseball,1,6,,,,2,1
2887,91,Back-end,2,12,42,,,3,2
2888,67,Dessert,3,14,50,,,3,1
2889,52,Backhand,9,34,,,,2,1
2890,16,Assemble,2,11,41,,,3,2
2891,61,Nutritions,4,18,,,,2,2
2892,13,Tennis,9,,,,,1,1
2893,29,Tennis,9,,,,,1,1
2894,97,Fix,2,11,39,,,3,2
2895,105,Baseketball,1,7,,,,2,2
2896,33,Dessert,3,14,50,,,3,2
2897,8,Art and music,5,20,,,,2,0
2898,42,Football,1,8,,,,2,0
2899,59,Network,2,12,44,,,3,2
2900,40,Hit and run,1,6,24,,,3,2
2901,56,Ice cream,3,14,49,,,3,0
2902,5,Food,3,,,,,1,1
2903,2,Computer Sciences,2,10,,,,2,0
2904,84,Art and music,5,20,,,,2,2
2905,11,Cake,3,15,51,,,3,2
2906,89,Art and music,5,20,,,,2,2
2907,67,DNA,2,13,47,,,3,0
2908,32,Dessert,3,15,53,,,3,0
2909,34,Slam dunk,1,7,29,,,3,0
2910,82,Pets,5,21,,,,2,2
2911,83,Decorating,3,15,,,,2,2
2912,76,Homerun,1,6,25,,,3,1
2913,38,Technology,2,,,,,1,1
2914,16,Assemble,2,11,41,,,3,1
2915,18,Off-tackle run,1,8,30,,,3,1
2916,71,Spread offense,1,8,32,,,3,0
2917,93,Vehicle,5,23,,,,2,0
2918,113,Network,2,12,44,,,3,1
2919,51,Pets,5,21,,,,2,2
2920,62,Fix,2,11,39,,,3,1
2921,4,Assemble,2,11,41,,,3,1
2922,114,Line defense,1,7,28,,,3,1
2923,55,Biology,2,13,,,,2,0
2924,27,Bodybuilding,4,16,,,,2,0
2925,83,Vehicle,5,23,,,,2,1
2926,42,Art and music,5,20,,,,2,1
2927,49,Hobbies and activities,5,,,,,1,0
2928,59,Swing volley,9,35,,,,2,0
2929,115,Biology,2,13,,,,2,0
2930,6,Back-end,2,12,42,,,3,1
2931,29,Assemble,2,11,41,,,3,0
2932,94,Meditation,4,17,,,,2,2
2933,106,Swing volley,9,35,,,,2,2
2934,111,Dessert,3,15,53,,,3,0
2935,121,Machine learning,2,10,36,,,3,1
2936,21,Hardware,2,11,,,,2,0
2937,22,Fix,2,11,39,,,3,2
2938,75,Fix,2,11,39,,,3,1
2939,115,Diseases,2,13,45,,,3,1
2940,7,Hit by pitch,1,6,26,,,3,1
2941,50,Dessert,3,14,50,,,3,2
2942,81,Data mining,2,10,37,,,3,0
2943,40,Line defense,1,7,28,,,3,0
2944,96,Create,2,11,40,,,3,1
2945,27,Backhand,9,34,,,,2,1
2946,16,Fix,2,11,39,,,3,0
2947,79,Vehicle,5,23,,,,2,2
2948,33,Art and music,5,20,,,,2,1
2949,22,Hardware,2,11,,,,2,1
2950,60,Dessert,3,15,53,,,3,2
2951,58,Decorating,3,15,,,,2,2
2952,115,Baseball,1,6,,,,2,0
2953,92,Homerun,1,6,25,,,3,1
2954,39,Tennis,9,,,,,1,2
2955,96,Meditation,4,17,,,,2,0
2956,88,Hit and run,1,6,24,,,3,1
2957,83,Off-tackle run,1,8,30,,,3,2
2958,43,Fix,2,11,39,,,3,2
2959,67,Sport,1,,,,,1,1
2960,39,Football,1,8,,,,2,0
2961,93,Meditation,4,17,,,,2,0
2962,61,Tennis,9,,,,,1,1
2963,16,Decorating,3,15,,,,2,1
2964,55,Decorating,3,15,,,,2,0
2965,36,Hit and run,1,6,24,,,3,2
2966,83,Hit by pitch,1,6,26,,,3,1
2967,64,Yoga,4,19,,,,2,2
2968,49,Backspin,9,33,,,,2,2
2969,53,Travel,5,22,,,,2,2
2970,67,Hardware,2,11,,,,2,0
2971,85,Diseases,2,13,45,,,3,2
2972,52,Software,2,12,,,,2,2
2973,76,Line defense,1,7,28,,,3,2
2974,79,Diseases,2,13,45,,,3,0
2975,66,Spread offense,1,8,32,,,3,1
2976,113,Fix,2,11,39,,,3,0
2977,97,Create,2,11,40,,,3,2
2978,115,Machine learning,2,10,36,,,3,1
2979,88,Dribbling,1,7,27,,,3,0
2980,110,Bodybuilding,4,16,,,,2,1
2981,74,Hit by pitch,1,6,26,,,3,1
2982,8,Line defense,1,7,28,,,3,0
2983,106,Security,2,10,38,,,3,1
2984,13,Dessert,3,14,50,,,3,0
2985,24,Cooking,3,14,,,,2,0
2986,94,Network,2,12,44,,,3,1
2987,56,Back-end,2,12,42,,,3,1
2988,100,Network,2,12,44,,,3,0
2989,77,Off-tackle run,1,8,30,,,3,2
2990,50,Vehicle,5,23,,,,2,1
2991,33,Sport,1,,,,,1,0
2992,54,Assemble,2,11,41,,,3,1
2993,115,Baseketball,1,7,,,,2,0
2994,46,Software,2,12,,,,2,2
2995,121,Cake,3,15,51,,,3,0
2996,56,Create,2,11,40,,,3,0
2997,48,Dessert,3,15,53,,,3,1
2998,33,Hobbies and activities,5,,,,,1,0
2999,120,Baseketball,1,7,,,,2,2
3000,91,Hit by pitch,1,6,26,,,3,2
3001,69,Football,1,8,,,,2,2
3002,37,Data mining,2,10,37,,,3,2
3003,97,Ice cream,3,14,49,,,3,2
3004,35,Fitness and wellness,4,,,,,1,1
3005,13,Line defense,1,7,28,,,3,0
3006,43,Cooking,3,14,,,,2,0
3007,120,Dessert,3,14,50,,,3,1
3008,54,Virus,2,13,46,,,3,2
3009,90,Cake,3,15,51,,,3,2
3010,114,Software,2,12,,,,2,2
3011,87,Biology,2,13,,,,2,2
3012,86,Fitness and wellness,4,,,,,1,2
3013,50,Hit by pitch,1,6,26,,,3,0
3014,97,Hit and run,1,6,24,,,3,0
3015,41,Technology,2,,,,,1,1
3016,106,Cake,3,14,48,,,3,2
3017,19,Nutritions,4,18,,,,2,0
3018,63,Cake,3,14,48,,,3,2
3019,107,Create,2,11,40,,,3,2
3020,57,Dessert,3,14,50,,,3,1
3021,112,Hardware,2,11,,,,2,0
3022,70,Assemble,2,11,41,,,3,0
3023,87,Hit and run,1,6,24,,,3,0
3024,21,Data mining,2,10,37,,,3,1
3025,44,Diseases,2,13,45,,,3,0
3026,114,Off-tackle run,1,8,30,,,3,0
3027,83,Dessert,3,15,53,,,3,2
3028,95,Hit and run,1,6,24,,,3,0
3029,73,Sport,1,,,,,1,0
3030,114,Back-end,2,12,42,,,3,1
3031,15,Spread offense,1,8,32,,,3,2
3032,54,Football,1,8,,,,2,2
3033,79,Data mining,2,10,37,,,3,2
3034,115,Software,2,12,,,,2,2
3035,36,Decorating,3,15,,,,2,2
3036,27,Meditation,4,17,,,,2,0
3037,14,Pets,5,21,,,,2,2
3038,64,Cake,3,14,48,,,3,1
3039,49,Food,3,,,,,1,1
3040,32,Ice cream,3,15,52,,,3,1
3041,9,Machine learning,2,10,36,,,3,1
3042,25,Cake,3,14,48,,,3,2
3043,56,Yoga,4,19,,,,2,0
3044,89,Homerun,1,6,25,,,3,2
3045,94,Pets,5,21,,,,2,0
3046,100,Security,2,10,38,,,3,1
3047,17,Nutritions,4,18,,,,2,1
3048,69,Cake,3,15,51,,,3,0
3049,44,Diseases,2,13,45,,,3,2
3050,8,Baseball,1,6,,,,2,0
3051,13,Swing volley,9,35,,,,2,1
3052,84,Pets,5,21,,,,2,1
3053,1,Hit by pitch,1,6,26,,,3,1
3054,97,Cake,3,14,48,,,3,1
3055,72,Hit and run,1,6,24,,,3,1
3056,24,Homerun,1,6,25,,,3,1
3057,37,Cake,3,14,48,,,3,1
3058,92,Hobbies and activities,5,,,,,1,1
3059,19,Data mining,2,10,37,,,3,1
3060,93,Slam dunk,1,7,29,,,3,2
3061,92,Assemble,2,11,41,,,3,0
3062,61,Dessert,3,14,50,,,3,0
3063,91,Backspin,9,33,,,,2,0
3064,85,Art and music,5,20,,,,2,2
3065,109,Meditation,4,17,,,,2,0
3066,48,Create,2,11,40,,,3,0
3067,86,Vehicle,5,23,,,,2,2
3068,67,Football,1,8,,,,2,2
3069,65,Hardware,2,11,,,,2,1
3070,26,Backhand,9,34,,,,2,2
3071,50,Security,2,10,38,,,3,1
3072,88,Sport,1,,,,,1,1
3073,114,Backspin,9,33,,,,2,0
3074,42,Hit and run,1,6,24,,,3,2
3075,81,Meditation,4,17,,,,2,0
3076,45,Cake,3,14,48,,,3,1
3077,81,Diseases,2,13,45,,,3,2
3078,34,Assemble,2,11,41,,,3,2
3079,56,Hobbies and activities,5,,,,,1,2
3080,41,Line defense,1,7,28,,,3,2
3081,124,Pets,5,21,,,,2,1
3082,9,Nutritions,4,18,,,,2,1
3083,104,Technology,2,,,,,1,2
3084,84,Football,1,8,,,,2,2
3085,112,DNA,2,13,47,,,3,0
3086,53,Off-tackle run,1,8,30,,,3,1
3087,75,Security,2,10,38,,,3,0
3088,122,Front-end,2,12,43,,,3,0
3089,65,Diseases,2,13,45,,,3,2
3090,28,Security,2,10,38,,,3,1
3091,106,Virus,2,13,46,,,3,2
3092,98,Front-end,2,12,43,,,3,2
3093,73,Software,2,12,,,,2,1
3094,73,Cake,3,14,48,,,3,0
3095,67,Backspin,9,33,,,,2,0
3096,101,Backspin,9,33,,,,2,1
3097,43,Vehicle,5,23,,,,2,0
3098,51,Bodybuilding,4,16,,,,2,2
3099,115,Virus,2,13,46,,,3,1
3100,100,Backhand,9,34,,,,2,2
3101,6,Cake,3,15,51,,,3,1
3102,2,DNA,2,13,47,,,3,2
3103,80,Food,3,,,,,1,2
3104,121,Backspin,9,33,,,,2,2
3105,63,Hit and run,1,6,24,,,3,2
3106,69,Yoga,4,19,,,,2,2
3107,103,Slam dunk,1,7,29,,,3,2
3108,87,Create,2,11,40,,,3,1
3109,100,Football,1,8,,,,2,1
3110,91,Diseases,2,13,45,,,3,0
3111,39,Backspin,9,33,,,,2,2
3112,109,Virus,2,13,46,,,3,0
3113,84,Software,2,12,,,,2,2
3114,119,Front-end,2,12,43,,,3,2
3115,101,DNA,2,13,47,,,3,2
3116,66,Backhand,9,34,,,,2,2
3117,37,Pets,5,21,,,,2,0
3118,96,Meditation,4,17,,,,2,0
3119,67,Decorating,3,15,,,,2,1
3120,30,Football,1,8,,,,2,0
3121,7,Backspin,9,33,,,,2,2
3122,119,Software,2,12,,,,2,2
3123,22,Software,2,12,,,,2,1
3124,104,Technology,2,,,,,1,0
3125,17,Dribbling,1,7,27,,,3,1
3126,57,Hobbies and activities,5,,,,,1,1
3127,18,Pets,5,21,,,,2,0
3128,60,Cake,3,14,48,,,3,0
3129,105,Front-end,2,12,43,,,3,1
3130,113,Data mining,2,10,37,,,3,2
3131,75,Decorating,3,15,,,,2,2
3132,101,Tennis,9,,,,,1,0
3133,117,Front-end,2,12,43,,,3,0
3134,39,Off-tackle run,1,8,30,,,3,1
3135,124,Back-end,2,12,42,,,3,0
3136,86,Travel,5,22,,,,2,2
3137,68,Swing volley,9,35,,,,2,1
3138,51,Dessert,3,15,53,,,3,2
3139,23,Slam dunk,1,7,29,,,3,2
3140,106,Front-end,2,12,43,,,3,1
3141,16,Line defense,1,7,28,,,3,2
3142,94,Data mining,2,10,37,,,3,0
3143,108,Dessert,3,14,50,,,3,2
3144,49,Baseball,1,6,,,,2,2
3145,24,Software,2,12,,,,2,2
3146,78,Virus,2,13,46,,,3,1
3147,110,Pets,5,21,,,,2,2
3148,17,Bump and run coverage,1,8,31,,,3,1
3149,44,Data mining,2,10,37,,,3,1
3150,78,Ice cream,3,14,49,,,3,0
3151,115,Football,1,8,,,,2,2
3152,94,Vehicle,5,23,,,,2,2
3153,36,Bodybuilding,4,16,,,,2,0
3154,74,Nutritions,4,18,,,,2,0
3155,27,Yoga,4,19,,,,2,1
3156,20,Nutritions,4,18,,,,2,1
3157,56,Dessert,3,15,53,,,3,2
3158,120,Decorating,3,15,,,,2,2
3159,78,Cooking,3,14,,,,2,2
3160,50,Football,1,8,,,,2,0
3161,3,Sport,1,,,,,1,1
3162,32,Football,1,8,,,,2,0
3163,99,Line defense,1,7,28,,,3,2
3164,83,Bump and run coverage,1,8,31,,,3,1
3165,122,Swing volley,9,35,,,,2,2
3166,22,Back-end,2,12,42,,,3,1
3167,25,Technology,2,,,,,1,2
3168,100,Baseketball,1,7,,,,2,0
3169,49,Fitness and wellness,4,,,,,1,1
3170,63,Ice cream,3,15,52,,,3,0
3171,53,Data mining,2,10,37,,,3,2
3172,81,Dessert,3,14,50,,,3,0
3173,115,Slam dunk,1,7,29,,,3,1
3174,72,Pets,5,21,,,,2,2
3175,113,Backspin,9,33,,,,2,1
3176,113,Fitness and wellness,4,,,,,1,2
3177,76,Hit and run,1,6,24,,,3,1
3178,119,Homerun,1,6,25,,,3,0
3179,38,Hobbies and activities,5,,,,,1,0
3180,108,Back-end,2,12,42,,,3,2
3181,42,DNA,2,13,47,,,3,0
3182,19,Yoga,4,19,,,,2,0
3183,30,Dessert,3,14,50,,,3,1
3184,105,Backspin,9,33,,,,2,2
3185,60,Spread offense,1,8,32,,,3,2
3186,121,Biology,2,13,,,,2,2
3187,74,Ice cream,3,14,49,,,3,2
3188,82,Cooking,3,14,,,,2,0
3189,71,Diseases,2,13,45,,,3,1
3190,8,Fitness and wellness,4,,,,,1,2
3191,47,Diseases,2,13,45,,,3,2
3192,78,Yoga,4,19,,,,2,0
3193,33,Bump and run coverage,1,8,31,,,3,1
3194,63,Hit and run,1,6,24,,,3,2
3195,21,Food,3,,,,,1,2
3196,54,Virus,2,13,46,,,3,2
3197,63,Off-tackle run,1,8,30,,,3,0
3198,116,Food,3,,,,,1,2
3199,9,Assemble,2,11,41,,,3,1
3200,27,DNA,2,13,47,,,3,1
3201,78,Dessert,3,15,53,,,3,1
3202,85,Diseases,2,13,45,,,3,0
3203,116,Sport,1,,,,,1,1
3204,90,Meditation,4,17,,,,2,0
3205,24,Ice cream,3,15,52,,,3,2
3206,6,Dessert,3,14,50,,,3,2
3207,70,Security,2,10,38,,,3,0
3208,96,Back-end,2,12,42,,,3,2
3209,14,Spread offense,1,8,32,,,3,1
3210,6,Cake,3,15,51,,,3,2
3211,27,Travel,5,22,,,,2,1
3212,23,Data mining,2,10,37,,,3,1
3213,3,Line defense,1,7,28,,,3,2
3214,77,Baseball,1,6,,,,2,0
3215,70,Cake,3,14,48,,,3,0
3216,102,Spread offense,1,8,32,,,3,2
3217,46,Back-end,2,12,42,,,3,0
3218,106,Dessert,3,14,50,,,3,2
3219,30,Security,2,10,38,,,3,2
3220,10,Bump and run coverage,1,8,31,,,3,1
3221,27,Data mining,2,10,37,,,3,2
3222,121,Assemble,2,11,41,,,3,0
3223,18,Pets,5,21,,,,2,1
3224,84,Fix,2,11,39,,,3,0
3225,52,Front-end,2,12,43,,,3,2
3226,20,Hit by pitch,1,6,26,,,3,2
3227,44,Baseball,1,6,,,,2,2
3228,31,Network,2,12,44,,,3,0
3229,58,Baseball,1,6,,,,2,1
3230,44,Decorating,3,15,,,,2,0
3231,99,Biology,2,13,,,,2,1
3232,71,Slam dunk,1,7,29,,,3,0
3233,10,Hobbies and activities,5,,,,,1,0
3234,122,Back-end,2,12,42,,,3,0
3235,90,Cake,3,15,51,,,3,1
3236,34,Spread offense,1,8,32,,,3,2
3237,61,Bodybuilding,4,16,,,,2,0
3238,28,Homerun,1,6,25,,,3,1
3239,82,Technology,2,,,,,1,2
3240,60,Food,3,,,,,1,1
3241,30,Homerun,1,6,25,,,3,0
3242,47,Bodybuilding,4,16,,,,2,0
3243,72,Nutritions,4,18,,,,2,0
3244,85,Software,2,12,,,,2,2
3245,67,Cake,3,14,48,,,3,0
3246,11,Baseketball,1,7,,,,2,2
3247,54,Machine learning,2,10,36,,,3,2
3248,75,Data mining,2,10,37,,,3,0
3249,11,Machine learning,2,10,36,,,3,0
3250,111,Technology,2,,,,,1,2
3251,23,Football,1,8,,,,2,1
3252,27,Network,2,12,44,,,3,1
3253,1,Backhand,9,34,,,,2,2
3254,62,Fitness and wellness,4,,,,,1,2
3255,84,Cake,3,15,51,,,3,1
3256,52,Assemble,2,11,41,,,3,2
3257,84,Cooking,3,14,,,,2,1
3258,43,Spread offense,1,8,32,,,3,1
3259,84,Baseketball,1,7,,,,2,0
3260,79,Software,2,12,,,,2,1
3261,101,Dessert,3,15,53,,,3,2
3262,23,Security,2,10,38,,,3,0
3263,2,Pets,5,21,,,,2,2
3264,9,Diseases,2,13,45,,,3,1
3265,20,Slam dunk,1,7,29,,,3,0
3266,29,Virus,2,13,46,,,3,0
3267,75,Machine learning,2,10,36,,,3,0
3268,34,Tennis,9,,,,,1,0
3269,98,Cooking,3,14,,,,2,1
3270,7,Computer Sciences,2,10,,,,2,0
3271,108,Slam dunk,1,7,29,,,3,1
3272,112,Bodybuilding,4,16,,,,2,0
3273,1,Cooking,3,14,,,,2,1
3274,18,Hardware,2,11,,,,2,2
3275,103,Front-end,2,12,43,,,3,2
